Concept,definition,uni_lemma,Feature,WB_Label,WB_Maj,WB_Min,BR_Label,Prod_Freq,Num_Parts,NPF,Rank_NPF,Sum_NPF_No_Tax,CPF,Disting,Distinct,CV_No_Tax,Intercorr_Str_Tax,Intercorr_Str_No_Tax,Feat_Length,Toddler_Access,MN_Toddler_Access,MN_Toddler_Access_No_Tax,Phon_1st,SUBTLEX_PM,LN_SUBTLEX,Length_Letters,Length_Phonemes,Length_Syllables,Bigram,Trigram,ColtheartN,Num_Feats_Tax,Num_Feats_No_Tax,Num_Disting_Feats_No_Tax,Disting_Feats_Percent_No_Tax,Mean_Distinct_No_Tax,Mean_CV_No_Tax,Density_No_Tax,Num_Corred_Pairs_No_Tax,Percent_Corred_Pairs_No_Tax,Num_Func,Num_Vis_Mot,Num_VisFandS,Num_Vis_Col,Num_Sound,Num_Taste,Num_Smell,Num_Tact,Num_Percep,Num_Ency,Num_Tax
applesauce,applesauce,applesauce,has_cinnamon,internal_surface_property,e,si,taste,24,72,10,3,10,1,D,1,1,0,0,12,3.11,5.04,4.9,&,6.83,1.92,10,6,3,281.31,NA,0,16,14,4,29,0.282,0.259,224,8,9,5,0,0,1,0,3,0,1,80,4,2
applesauce,applesauce,applesauce,is_healthy,systemic_property,e,sys,encyclopaedic,20,72,8.333,4,120.497,13,ND,0.077,0.069,17.34,17.34,10,3.71,5.04,4.9,&,6.83,1.92,10,6,3,281.31,NA,0,16,14,4,29,0.282,0.259,224,8,9,5,0,0,1,0,3,0,1,80,4,2
applesauce,applesauce,applesauce,tastes_good,internal_surface_property,e,si,taste,20,72,8.333,4,254.754,36,ND,0.028,0.033,61.42,42.16,11,6.3,5.04,4.9,&,6.83,1.92,10,6,3,281.31,NA,0,16,14,4,29,0.282,0.259,224,8,9,5,0,0,1,0,3,0,1,80,4,2
applesauce,applesauce,applesauce,is_soft,external_surface_property,e,se,tactile,17,72,7.083,6,298.233,31,ND,0.032,0.024,0,0,7,5.77,5.04,4.9,&,6.83,1.92,10,6,3,281.31,NA,0,16,14,4,29,0.282,0.259,224,8,9,5,0,0,1,0,3,0,1,80,4,2
applesauce,applesauce,applesauce,a_food,superordinate,c,h,taxonomic,16,72,6.667,7,NA,26,ND,0.038,NA,44.83,0,6,5.88,5.04,4.9,&,6.83,1.92,10,6,3,281.31,NA,0,16,14,4,29,0.282,0.259,224,8,9,5,0,0,1,0,3,0,1,80,4,2
applesauce,applesauce,applesauce,a_snack,superordinate,c,h,taxonomic,16,72,6.667,7,NA,9,ND,0.111,NA,24.83,0,7,6.25,5.04,4.9,&,6.83,1.92,10,6,3,281.31,NA,0,16,14,4,29,0.282,0.259,224,8,9,5,0,0,1,0,3,0,1,80,4,2
applesauce,applesauce,applesauce,eaten_by_children,participant,s,p,function,15,72,6.25,9,53.636,6,ND,0.167,0.117,18.31,18.31,17,5.63,5.04,4.9,&,6.83,1.92,10,6,3,281.31,NA,0,16,14,4,29,0.282,0.259,224,8,9,5,0,0,1,0,3,0,1,80,4,2
applesauce,applesauce,applesauce,made_with_fruit,made_of,e,m,encyclopaedic,15,72,6.25,9,74.133,7,ND,0.143,0.084,29.86,29.86,15,4.21,5.04,4.9,&,6.83,1.92,10,6,3,281.31,NA,0,16,14,4,29,0.282,0.259,224,8,9,5,0,0,1,0,3,0,1,80,4,2
applesauce,applesauce,applesauce,eaten_by_babies,participant,s,p,function,14,72,5.833,11,12.112,2,D,0.5,0.482,0,0,15,4.95,5.04,4.9,&,6.83,1.92,10,6,3,281.31,NA,0,16,14,4,29,0.282,0.259,224,8,9,5,0,0,1,0,3,0,1,80,4,2
applesauce,applesauce,applesauce,is_eaten/drank_cold,action,s,a,function,14,72,5.833,11,59.029,8,ND,0.125,0.099,0,0,19,4.81,5.04,4.9,&,6.83,1.92,10,6,3,281.31,NA,0,16,14,4,29,0.282,0.259,224,8,9,5,0,0,1,0,3,0,1,80,4,2
applesauce,applesauce,applesauce,used_in_baking,function,s,f,function,14,72,5.833,11,22.703,4,ND,0.25,0.257,13.46,13.46,14,3.03,5.04,4.9,&,6.83,1.92,10,6,3,281.31,NA,0,16,14,4,29,0.282,0.259,224,8,9,5,0,0,1,0,3,0,1,80,4,2
applesauce,applesauce,applesauce,comes_in_jars,associated_entity,s,e,encyclopaedic,13,72,5.417,14,14.417,2,D,0.5,0.376,0,0,13,4.85,5.04,4.9,&,6.83,1.92,10,6,3,281.31,NA,0,16,14,4,29,0.282,0.259,224,8,9,5,0,0,1,0,3,0,1,80,4,2
applesauce,applesauce,applesauce,is_edible,function,s,f,function,13,72,5.417,14,326.347,38,ND,0.026,0.017,41.1,26.75,9,5.55,5.04,4.9,&,6.83,1.92,10,6,3,281.31,NA,0,16,14,4,29,0.282,0.259,224,8,9,5,0,0,1,0,3,0,1,80,4,2
applesauce,applesauce,applesauce,is_yellow,external_surface_property,e,se,visual-colour,12,72,5,16,168.713,14,ND,0.071,0.03,15.07,15.07,9,5.92,5.04,4.9,&,6.83,1.92,10,6,3,281.31,NA,0,16,14,4,29,0.282,0.259,224,8,9,5,0,0,1,0,3,0,1,80,4,2
arm,arm,arm,a_body_part,superordinate,c,h,taxonomic,53,102,15.588,1,NA,13,ND,0.077,NA,108.85,0,11,5.3,4.31,4.22,A,1475.03,7.3,3,2,1,2410.33,NA,5,11,10,4,40,0.503,0.484,121.3,4,9,2,0,8,0,0,0,0,0,88,0,1
arm,arm,arm,is_attached_to_shoulder,associated_entity,s,e,visual-form_and_surface,38,102,11.176,2,11.176,1,D,1,1,0,0,23,4.26,4.31,4.22,A,1475.03,7.3,3,2,1,2410.33,NA,5,11,10,4,40,0.503,0.484,121.3,4,9,2,0,8,0,0,0,0,0,88,0,1
arm,arm,arm,has_an_elbow,external_component,e,ce,visual-form_and_surface,35,102,10.294,3,10.294,1,D,1,1,0,0,12,4.9,4.31,4.22,A,1475.03,7.3,3,2,1,2410.33,NA,5,11,10,4,40,0.503,0.484,121.3,4,9,2,0,8,0,0,0,0,0,88,0,1
arm,arm,arm,has_muscles,internal_component,e,ci,visual-form_and_surface,32,102,9.412,4,40.123000000000005,5,ND,0.2,0.235,83.18,32.88,11,3.61,4.31,4.22,A,1475.03,7.3,3,2,1,2410.33,NA,5,11,10,4,40,0.503,0.484,121.3,4,9,2,0,8,0,0,0,0,0,88,0,1
arm,arm,arm,has_skin,external_component,e,ce,visual-form_and_surface,31,102,9.118,5,75.341,11,ND,0.091,0.121,24.9,24.9,8,3.94,4.31,4.22,A,1475.03,7.3,3,2,1,2410.33,NA,5,11,10,4,40,0.503,0.484,121.3,4,9,2,0,8,0,0,0,0,0,88,0,1
arm,arm,arm,is_attached_to_hand,associated_entity,s,e,visual-form_and_surface,31,102,9.118,5,9.118,1,D,1,1,0,0,19,5.47,4.31,4.22,A,1475.03,7.3,3,2,1,2410.33,NA,5,11,10,4,40,0.503,0.484,121.3,4,9,2,0,8,0,0,0,0,0,88,0,1
arm,arm,arm,bends,action,s,a,function,26,102,7.647,7,44.583,4,ND,0.25,0.172,33.1,11.14,5,5.12,4.31,4.22,A,1475.03,7.3,3,2,1,2410.33,NA,5,11,10,4,40,0.503,0.484,121.3,4,9,2,0,8,0,0,0,0,0,88,0,1
arm,arm,arm,has_bones,internal_component,e,ci,visual-form_and_surface,24,102,7.059,8,63.559,9,ND,0.111,0.111,88.97,52.38,9,3.7,4.31,4.22,A,1475.03,7.3,3,2,1,2410.33,NA,5,11,10,4,40,0.503,0.484,121.3,4,9,2,0,8,0,0,0,0,0,88,0,1
arm,arm,arm,used_for_lifting,function,s,f,function,23,102,6.765,9,6.765,1,D,1,1,0,0,16,2.97,4.31,4.22,A,1475.03,7.3,3,2,1,2410.33,NA,5,11,10,4,40,0.503,0.484,121.3,4,9,2,0,8,0,0,0,0,0,88,0,1
arm,arm,arm,has_hands,external_component,e,ce,visual-form_and_surface,22,102,6.471,10,35.539,3,ND,0.333,0.182,0,0,9,3.89,4.31,4.22,A,1475.03,7.3,3,2,1,2410.33,NA,5,11,10,4,40,0.503,0.484,121.3,4,9,2,0,8,0,0,0,0,0,88,0,1
arm,arm,arm,is_long,external_surface_property,e,se,visual-form_and_surface,19,102,5.588,11,243.469,25,ND,0.04,0.023,0,0,7,4.29,4.31,4.22,A,1475.03,7.3,3,2,1,2410.33,NA,5,11,10,4,40,0.503,0.484,121.3,4,9,2,0,8,0,0,0,0,0,88,0,1
aunt,aunt,aunt,a_sister,coordinate,c,c,taxonomic,39,43,27.209,1,NA,1,D,1,NA,0,0,8,4.36,4.93,4.77,A,553.61,6.32,4,3,1,796.97,46.78,4,9,4,1,25,0.406,0.361,16.17,1,17,0,0,0,0,0,0,0,0,0,4,5
aunt,aunt,aunt,a_relative,superordinate,c,h,taxonomic,21,43,14.651,2,NA,4,ND,0.25,NA,163.91,0,10,5.1,4.93,4.77,A,553.61,6.32,4,3,1,796.97,46.78,4,9,4,1,25,0.406,0.361,16.17,1,17,0,0,0,0,0,0,0,0,0,4,5
aunt,aunt,aunt,is_female,systemic_property,e,sys,encyclopaedic,20,43,13.953,3,124.32,8,ND,0.125,0.112,36.14,0,9,4.57,4.93,4.77,A,553.61,6.32,4,3,1,796.97,46.78,4,9,4,1,25,0.406,0.361,16.17,1,17,0,0,0,0,0,0,0,0,0,4,5
aunt,aunt,aunt,a_family_member,superordinate,c,h,taxonomic,18,43,12.558,4,NA,4,ND,0.25,NA,168.56,0,15,5.71,4.93,4.77,A,553.61,6.32,4,3,1,796.97,46.78,4,9,4,1,25,0.406,0.361,16.17,1,17,0,0,0,0,0,0,0,0,0,4,5
aunt,aunt,aunt,associated_with_uncle,associated_entity,s,e,encyclopaedic,12,43,8.372,5,8.372,1,D,1,1,0,0,21,4.66,4.93,4.77,A,553.61,6.32,4,3,1,796.97,46.78,4,9,4,1,25,0.406,0.361,16.17,1,17,0,0,0,0,0,0,0,0,0,4,5
aunt,aunt,aunt,a_mother,coordinate,c,c,taxonomic,11,43,7.674,6,NA,4,ND,0.25,NA,85.16,0,8,5.82,4.93,4.77,A,553.61,6.32,4,3,1,796.97,46.78,4,9,4,1,25,0.406,0.361,16.17,1,17,0,0,0,0,0,0,0,0,0,4,5
aunt,aunt,aunt,is_elderly,systemic_property,e,sys,encyclopaedic,11,43,7.674,6,50.672,4,ND,0.25,0.151,15.62,8.09,10,4.26,4.93,4.77,A,553.61,6.32,4,3,1,796.97,46.78,4,9,4,1,25,0.406,0.361,16.17,1,17,0,0,0,0,0,0,0,0,0,4,5
aunt,aunt,aunt,is_kind,evaluation,i,e,encyclopaedic,10,43,6.977,8,38.633,4,ND,0.25,0.181,65.77,8.09,7,5.58,4.93,4.77,A,553.61,6.32,4,3,1,796.97,46.78,4,9,4,1,25,0.406,0.361,16.17,1,17,0,0,0,0,0,0,0,0,0,4,5
aunt,aunt,aunt,a_sibling,coordinate,c,c,taxonomic,8,43,5.581,9,NA,3,ND,0.333,NA,128.06,0,9,4.34,4.93,4.77,A,553.61,6.32,4,3,1,796.97,46.78,4,9,4,1,25,0.406,0.361,16.17,1,17,0,0,0,0,0,0,0,0,0,4,5
baby,baby,baby,is_small,external_surface_property,e,se,visual-form_and_surface,25,43,17.442,1,329.464,36,ND,0.028,0.053,42.78,26.72,8,5.86,5.22,5.16,b,5893.98,8.68,4,4,2,797.04,184.28,1,10,8,5,62,0.665,0.659,53.43,2,7,0,0,1,0,1,0,0,0,20,6,2
baby,baby,baby,beh_-_cries,entity_behavior,e,b,sound,21,43,14.651,2,14.651,1,D,1,1,0,0,11,6.17,5.22,5.16,b,5893.98,8.68,4,4,2,797.04,184.28,1,10,8,5,62,0.665,0.659,53.43,2,7,0,0,1,0,1,0,0,0,20,6,2
baby,baby,baby,is_cute,evaluation,i,e,encyclopaedic,15,43,10.465,3,84.926,8,ND,0.125,0.123,68.57,18.85,7,5.08,5.22,5.16,b,5893.98,8.68,4,4,2,797.04,184.28,1,10,8,5,62,0.665,0.659,53.43,2,7,0,0,1,0,1,0,0,0,20,6,2
baby,baby,baby,has_a_diaper,associated_entity,s,e,encyclopaedic,13,43,9.07,4,9.07,1,D,1,1,0,0,12,6.15,5.22,5.16,b,5893.98,8.68,4,4,2,797.04,184.28,1,10,8,5,62,0.665,0.659,53.43,2,7,0,0,1,0,1,0,0,0,20,6,2
baby,baby,baby,needs_care,contingency,i,c,encyclopaedic,13,43,9.07,4,9.07,1,D,1,1,0,0,10,4.32,5.22,5.16,b,5893.98,8.68,4,4,2,797.04,184.28,1,10,8,5,62,0.665,0.659,53.43,2,7,0,0,1,0,1,0,0,0,20,6,2
baby,baby,baby,is_helpless,systemic_property,e,sys,encyclopaedic,12,43,8.372,6,8.372,1,D,1,1,0,0,11,3.45,5.22,5.16,b,5893.98,8.68,4,4,2,797.04,184.28,1,10,8,5,62,0.665,0.659,53.43,2,7,0,0,1,0,1,0,0,0,20,6,2
baby,baby,baby,a_human,superordinate,c,h,taxonomic,11,43,7.674,7,NA,7,ND,0.143,NA,7.76,0,7,4.84,5.22,5.16,b,5893.98,8.68,4,4,2,797.04,184.28,1,10,8,5,62,0.665,0.659,53.43,2,7,0,0,1,0,1,0,0,0,20,6,2
baby,baby,baby,a_baby,subordinate,c,l,taxonomic,10,43,6.977,8,NA,5,ND,0.2,NA,87.48,0,6,6.11,5.22,5.16,b,5893.98,8.68,4,4,2,797.04,184.28,1,10,8,5,62,0.665,0.659,53.43,2,7,0,0,1,0,1,0,0,0,20,6,2
baby,baby,baby,beh_-_drinks_from_a_bottle,entity_behavior,e,b,encyclopaedic,10,43,6.977,8,6.977,1,D,1,1,0,0,26,6.37,5.22,5.16,b,5893.98,8.68,4,4,2,797.04,184.28,1,10,8,5,62,0.665,0.659,53.43,2,7,0,0,1,0,1,0,0,0,20,6,2
baby,baby,baby,is_young,systemic_property,e,sys,encyclopaedic,10,43,6.977,8,70.717,6,ND,0.167,0.099,37.32,7.86,8,3.87,5.22,5.16,b,5893.98,8.68,4,4,2,797.04,184.28,1,10,8,5,62,0.665,0.659,53.43,2,7,0,0,1,0,1,0,0,0,20,6,2
babysitter,babysitter,babysitter,beh_-_watches_children,entity_behavior,e,b,encyclopaedic,41,43,28.605,1,34.230000000000004,2,D,0.5,0.836,0,0,22,4.78,4.33,4.28,b,77.34,4.35,10,9,4,194.48,NA,0,14,10,9,90,0.817,0.833,0,0,0,0,2,0,0,0,0,0,0,28,8,4
babysitter,babysitter,babysitter,is_paid,systemic_property,e,sys,encyclopaedic,23,43,16.047,2,16.047,1,D,1,1,0,0,7,2.6,4.33,4.28,b,77.34,4.35,10,9,4,194.48,NA,0,14,10,9,90,0.817,0.833,0,0,0,0,2,0,0,0,0,0,0,28,8,4
babysitter,babysitter,babysitter,a_teenager,superordinate,c,h,taxonomic,14,43,9.767,3,NA,1,D,1,NA,0,0,10,3.35,4.33,4.28,b,77.34,4.35,10,9,4,194.48,NA,0,14,10,9,90,0.817,0.833,0,0,0,0,2,0,0,0,0,0,0,28,8,4
babysitter,babysitter,babysitter,is_responsible,systemic_property,e,sys,encyclopaedic,12,43,8.372,4,8.372,1,D,1,1,0,0,14,2.97,4.33,4.28,b,77.34,4.35,10,9,4,194.48,NA,0,14,10,9,90,0.817,0.833,0,0,0,0,2,0,0,0,0,0,0,28,8,4
babysitter,babysitter,babysitter,beh_-_feeds_children,entity_behavior,e,b,visual-motion,11,43,7.674,5,7.674,1,D,1,1,0,0,20,4.95,4.33,4.28,b,77.34,4.35,10,9,4,194.48,NA,0,14,10,9,90,0.817,0.833,0,0,0,0,2,0,0,0,0,0,0,28,8,4
babysitter,babysitter,babysitter,a_caregiver,coordinate,c,c,taxonomic,10,43,6.977,6,NA,2,D,0.5,NA,0,0,11,4.89,4.33,4.28,b,77.34,4.35,10,9,4,194.48,NA,0,14,10,9,90,0.817,0.833,0,0,0,0,2,0,0,0,0,0,0,28,8,4
babysitter,babysitter,babysitter,beh_-_helps_parents,entity_behavior,e,b,encyclopaedic,10,43,6.977,6,6.977,1,D,1,1,0,0,19,4.83,4.33,4.28,b,77.34,4.35,10,9,4,194.48,NA,0,14,10,9,90,0.817,0.833,0,0,0,0,2,0,0,0,0,0,0,28,8,4
babysitter,babysitter,babysitter,beh_-_plays_with_children,entity_behavior,e,b,encyclopaedic,10,43,6.977,6,6.977,1,D,1,1,0,0,25,5.29,4.33,4.28,b,77.34,4.35,10,9,4,194.48,NA,0,14,10,9,90,0.817,0.833,0,0,0,0,2,0,0,0,0,0,0,28,8,4
babysitter,babysitter,babysitter,is_trusted,systemic_property,e,sys,encyclopaedic,10,43,6.977,6,17.477,2,D,0.5,0.399,0,0,10,3.76,4.33,4.28,b,77.34,4.35,10,9,4,194.48,NA,0,14,10,9,90,0.817,0.833,0,0,0,0,2,0,0,0,0,0,0,28,8,4
babysitter,babysitter,babysitter,is_young,systemic_property,e,sys,encyclopaedic,10,43,6.977,6,70.717,6,ND,0.167,0.099,15.27,0,8,3.87,4.33,4.28,b,77.34,4.35,10,9,4,194.48,NA,0,14,10,9,90,0.817,0.833,0,0,0,0,2,0,0,0,0,0,0,28,8,4
babysitter,babysitter,babysitter,a_job,superordinate,c,h,taxonomic,9,43,6.279,11,NA,2,D,0.5,NA,0,0,5,4.14,4.33,4.28,b,77.34,4.35,10,9,4,194.48,NA,0,14,10,9,90,0.817,0.833,0,0,0,0,2,0,0,0,0,0,0,28,8,4
babysitter,babysitter,babysitter,beh_-_works_with_babies,entity_behavior,e,b,encyclopaedic,9,43,6.279,11,6.279,1,D,1,1,0,0,23,5.33,4.33,4.28,b,77.34,4.35,10,9,4,194.48,NA,0,14,10,9,90,0.817,0.833,0,0,0,0,2,0,0,0,0,0,0,28,8,4
babysitter,babysitter,babysitter,a_girl,coordinate,c,c,taxonomic,8,43,5.581,13,NA,3,ND,0.333,NA,15.27,0,6,5.41,4.33,4.28,b,77.34,4.35,10,9,4,194.48,NA,0,14,10,9,90,0.817,0.833,0,0,0,0,2,0,0,0,0,0,0,28,8,4
babysitter,babysitter,babysitter,beh_-_puts_children_to_bed,entity_behavior,e,b,visual-motion,8,43,5.581,13,5.581,1,D,1,1,0,0,26,4.43,4.33,4.28,b,77.34,4.35,10,9,4,194.48,NA,0,14,10,9,90,0.817,0.833,0,0,0,0,2,0,0,0,0,0,0,28,8,4
backyard,backyard,yard,has_grass,external_component,e,ce,visual-form_and_surface,29,44,19.773,1,68.416,4,ND,0.25,0.289,155.53,155.53,9,5.9,4.58,4.58,b,145.89,4.98,8,6,2,174.19,45.24,1,18,18,8,44,0.502,0.502,824.54,21,14,4,0,6,0,0,0,0,0,108,8,0
backyard,backyard,yard,has_a_fence,external_component,e,ce,visual-form_and_surface,26,44,17.727,2,25.044,2,D,0.5,0.708,0,0,11,4.94,4.58,4.58,b,145.89,4.98,8,6,2,174.19,45.24,1,18,18,8,44,0.502,0.502,824.54,21,14,4,0,6,0,0,0,0,0,108,8,0
backyard,backyard,yard,used_for_playing,function,s,f,function,24,44,16.364,3,164.476,14,ND,0.071,0.099,109.57,109.57,16,5.96,4.58,4.58,b,145.89,4.98,8,6,2,174.19,45.24,1,18,18,8,44,0.502,0.502,824.54,21,14,4,0,6,0,0,0,0,0,108,8,0
backyard,backyard,yard,has_a_pool,external_component,e,ce,visual-form_and_surface,17,44,11.591,4,11.591,1,D,1,1,0,0,10,4.39,4.58,4.58,b,145.89,4.98,8,6,2,174.19,45.24,1,18,18,8,44,0.502,0.502,824.54,21,14,4,0,6,0,0,0,0,0,108,8,0
backyard,backyard,yard,has_trees,external_component,e,ce,visual-form_and_surface,17,44,11.591,4,70.526,5,ND,0.2,0.164,73.08,73.08,9,5.37,4.58,4.58,b,145.89,4.98,8,6,2,174.19,45.24,1,18,18,8,44,0.502,0.502,824.54,21,14,4,0,6,0,0,0,0,0,108,8,0
backyard,backyard,yard,used_for_barbecuing,function,s,f,function,17,44,11.591,4,11.591,1,D,1,1,0,0,19,3.47,4.58,4.58,b,145.89,4.98,8,6,2,174.19,45.24,1,18,18,8,44,0.502,0.502,824.54,21,14,4,0,6,0,0,0,0,0,108,8,0
backyard,backyard,yard,found_behind_the_house,location,s,l,encyclopaedic,16,44,10.909,7,10.909,1,D,1,1,0,0,22,4.84,4.58,4.58,b,145.89,4.98,8,6,2,174.19,45.24,1,18,18,8,44,0.502,0.502,824.54,21,14,4,0,6,0,0,0,0,0,108,8,0
backyard,backyard,yard,has_a_garden,associated_entity,s,e,encyclopaedic,15,44,10.227,8,16.812,2,D,0.5,0.608,0,0,12,4.47,4.58,4.58,b,145.89,4.98,8,6,2,174.19,45.24,1,18,18,8,44,0.502,0.502,824.54,21,14,4,0,6,0,0,0,0,0,108,8,0
backyard,backyard,yard,has_a_swingset,associated_entity,s,e,encyclopaedic,13,44,8.864,9,51.205999999999996,5,ND,0.2,0.173,76.95,76.95,14,5.92,4.58,4.58,b,145.89,4.98,8,6,2,174.19,45.24,1,18,18,8,44,0.502,0.502,824.54,21,14,4,0,6,0,0,0,0,0,108,8,0
backyard,backyard,yard,requires_mowing,contingency,i,c,encyclopaedic,11,44,7.5,10,28.406,3,ND,0.333,0.264,60.92,60.92,15,4.51,4.58,4.58,b,145.89,4.98,8,6,2,174.19,45.24,1,18,18,8,44,0.502,0.502,824.54,21,14,4,0,6,0,0,0,0,0,108,8,0
backyard,backyard,yard,has_flowers,external_component,e,ce,visual-form_and_surface,10,44,6.818,11,23.915,3,ND,0.333,0.285,157.44,157.44,11,4.5,4.58,4.58,b,145.89,4.98,8,6,2,174.19,45.24,1,18,18,8,44,0.502,0.502,824.54,21,14,4,0,6,0,0,0,0,0,108,8,0
backyard,backyard,yard,has_a_deck,associated_entity,s,e,encyclopaedic,9,44,6.136,12,6.136,1,D,1,1,0,0,10,3.42,4.58,4.58,b,145.89,4.98,8,6,2,174.19,45.24,1,18,18,8,44,0.502,0.502,824.54,21,14,4,0,6,0,0,0,0,0,108,8,0
backyard,backyard,yard,used_for_relaxing,function,s,f,function,9,44,6.136,12,44.546,6,ND,0.167,0.138,0,0,17,3.16,4.58,4.58,b,145.89,4.98,8,6,2,174.19,45.24,1,18,18,8,44,0.502,0.502,824.54,21,14,4,0,6,0,0,0,0,0,108,8,0
backyard,backyard,yard,associated_with_dogs,associated_entity,s,e,encyclopaedic,8,44,5.455,14,5.455,1,D,1,1,0,0,20,3.75,4.58,4.58,b,145.89,4.98,8,6,2,174.19,45.24,1,18,18,8,44,0.502,0.502,824.54,21,14,4,0,6,0,0,0,0,0,108,8,0
backyard,backyard,yard,found_outdoors,location,s,l,encyclopaedic,8,44,5.455,14,80.51,10,ND,0.1,0.068,65.08,65.08,14,5.24,4.58,4.58,b,145.89,4.98,8,6,2,174.19,45.24,1,18,18,8,44,0.502,0.502,824.54,21,14,4,0,6,0,0,0,0,0,108,8,0
backyard,backyard,yard,has_a_patio,associated_entity,s,e,encyclopaedic,8,44,5.455,14,5.455,1,D,1,1,0,0,11,2.5,4.58,4.58,b,145.89,4.98,8,6,2,174.19,45.24,1,18,18,8,44,0.502,0.502,824.54,21,14,4,0,6,0,0,0,0,0,108,8,0
backyard,backyard,yard,has_plants,external_component,e,ce,visual-form_and_surface,8,44,5.455,14,23.945,3,ND,0.333,0.228,81.54,81.54,10,4.4,4.58,4.58,b,145.89,4.98,8,6,2,174.19,45.24,1,18,18,8,44,0.502,0.502,824.54,21,14,4,0,6,0,0,0,0,0,108,8,0
backyard,backyard,yard,used_by_children,participant,s,p,function,8,44,5.455,14,340.75,24,ND,0.042,0.016,44.44,44.44,16,5.74,4.58,4.58,b,145.89,4.98,8,6,2,174.19,45.24,1,18,18,8,44,0.502,0.502,824.54,21,14,4,0,6,0,0,0,0,0,108,8,0
ball,ball,ball,is_round,external_surface_property,e,se,visual-form_and_surface,52,58,26.897,1,442.811,41,ND,0.024,0.061,10.09,10.09,8,5.68,5.07,5,b,3136.6,8.05,4,3,1,3261.22,442.52,18,17,11,5,45,0.498,0.541,83.1,3,5,5,2,2,1,0,0,0,0,85,1,6
ball,ball,ball,used_for_sports,function,s,f,function,46,58,23.793,2,30.793,2,D,0.5,0.773,0,0,15,4.01,5.07,5,b,3136.6,8.05,4,3,1,3261.22,442.52,18,17,11,5,45,0.498,0.541,83.1,3,5,5,2,2,1,0,0,0,0,85,1,6
ball,ball,ball,used_by_throwing,action,s,a,function,30,58,15.517,3,32.016999999999996,3,ND,0.333,0.485,41.55,41.55,16,4.48,5.07,5,b,3136.6,8.05,4,3,1,3261.22,442.52,18,17,11,5,45,0.498,0.541,83.1,3,5,5,2,2,1,0,0,0,0,85,1,6
ball,ball,ball,used_for_playing,function,s,f,function,27,58,13.966,4,164.476,14,ND,0.071,0.085,6.58,0,16,5.96,5.07,5,b,3136.6,8.05,4,3,1,3261.22,442.52,18,17,11,5,45,0.498,0.541,83.1,3,5,5,2,2,1,0,0,0,0,85,1,6
ball,ball,ball,eg_-_baseball,subordinate,c,l,taxonomic,18,58,9.31,5,NA,2,D,0.5,NA,0,0,13,4.44,5.07,5,b,3136.6,8.05,4,3,1,3261.22,442.52,18,17,11,5,45,0.498,0.541,83.1,3,5,5,2,2,1,0,0,0,0,85,1,6
ball,ball,ball,eg_-_basketball,subordinate,c,l,taxonomic,18,58,9.31,5,NA,1,D,1,NA,0,0,15,5.08,5.07,5,b,3136.6,8.05,4,3,1,3261.22,442.52,18,17,11,5,45,0.498,0.541,83.1,3,5,5,2,2,1,0,0,0,0,85,1,6
ball,ball,ball,inbeh_-_bounces,entity_behavior,e,b,visual-motion,16,58,8.276,7,8.276,1,D,1,1,0,0,15,6.13,5.07,5,b,3136.6,8.05,4,3,1,3261.22,442.52,18,17,11,5,45,0.498,0.541,83.1,3,5,5,2,2,1,0,0,0,0,85,1,6
ball,ball,ball,eg_-_football,subordinate,c,l,taxonomic,14,58,7.241,8,NA,1,D,1,NA,0,0,13,5.05,5.07,5,b,3136.6,8.05,4,3,1,3261.22,442.52,18,17,11,5,45,0.498,0.541,83.1,3,5,5,2,2,1,0,0,0,0,85,1,6
ball,ball,ball,made_of_rubber,made_of,e,m,visual-form_and_surface,14,58,7.241,8,38.491,5,ND,0.2,0.188,9.58,9.58,14,3.31,5.07,5,b,3136.6,8.05,4,3,1,3261.22,442.52,18,17,11,5,45,0.498,0.541,83.1,3,5,5,2,2,1,0,0,0,0,85,1,6
ball,ball,ball,used_by_bouncing,action,s,a,function,14,58,7.241,8,7.241,1,D,1,1,0,0,16,6,5.07,5,b,3136.6,8.05,4,3,1,3261.22,442.52,18,17,11,5,45,0.498,0.541,83.1,3,5,5,2,2,1,0,0,0,0,85,1,6
ball,ball,ball,inbeh_-_gets_caught,entity_behavior,e,b,encyclopaedic,13,58,6.724,11,19.578,3,ND,0.333,0.343,21.88,21.88,19,3.66,5.07,5,b,3136.6,8.05,4,3,1,3261.22,442.52,18,17,11,5,45,0.498,0.541,83.1,3,5,5,2,2,1,0,0,0,0,85,1,6
ball,ball,ball,used_by_kicking,action,s,a,function,13,58,6.724,11,6.724,1,D,1,1,0,0,15,5,5.07,5,b,3136.6,8.05,4,3,1,3261.22,442.52,18,17,11,5,45,0.498,0.541,83.1,3,5,5,2,2,1,0,0,0,0,85,1,6
ball,ball,ball,eg_-_soccer_ball,subordinate,c,l,taxonomic,12,58,6.207,13,NA,1,D,1,NA,0,0,16,5.04,5.07,5,b,3136.6,8.05,4,3,1,3261.22,442.52,18,17,11,5,45,0.498,0.541,83.1,3,5,5,2,2,1,0,0,0,0,85,1,6
ball,ball,ball,inbeh_-_rolls,entity_behavior,e,b,visual-motion,12,58,6.207,13,6.207,1,D,1,1,0,0,13,5.25,5.07,5,b,3136.6,8.05,4,3,1,3261.22,442.52,18,17,11,5,45,0.498,0.541,83.1,3,5,5,2,2,1,0,0,0,0,85,1,6
